date,store_id,item_id,units_sold,is_promo,is_holiday,day_of_week,is_weekend,true_anomaly
2023-07-11,1,1,90.0,0,0,1,0,0
2023-07-12,1,1,62.9,0,0,2,0,0
2023-07-13,1,1,62.9,0,0,3,0,0
2023-07-14,1,1,79.8,0,0,4,0,0
2023-07-15,1,1,103.8,0,0,5,1,0
2023-07-16,1,1,98.4,0,0,6,1,0
2023-07-17,1,1,48.2,0,0,0,0,0
2023-07-18,1,1,80.3,0,0,1,0,0
2023-07-19,1,1,57.7,0,0,2,0,0
2023-07-20,1,1,76.2,0,0,3,0,0
2023-07-21,1,1,52.3,0,0,4,0,0
2023-07-22,1,1,99.5,0,0,5,1,0
2023-07-23,1,1,76.9,0,0,6,1,0
2023-07-24,1,1,54.8,0,0,0,0,0
2023-07-25,1,1,84.1,0,0,1,0,0
2023-07-26,1,1,77.4,0,0,2,0,0
2023-07-27,1,1,65.0,0,0,3,0,0
2023-07-28,1,1,95.7,0,0,4,0,0
2023-07-29,1,1,85.0,0,0,5,1,0
2023-07-30,1,1,94.0,0,0,6,1,0
2023-07-31,1,1,79.0,0,0,0,0,0
2023-08-01,1,1,66.0,0,0,1,0,0
2023-08-02,1,1,82.6,0,0,2,0,0
2023-08-03,1,1,67.7,0,0,3,0,0
2023-08-04,1,1,69.8,0,0,4,0,0
2023-08-05,1,1,121.2,0,0,5,1,0
2023-08-06,1,1,76.0,0,0,6,1,0
2023-08-07,1,1,40.1,0,0,0,0,0
2023-08-08,1,1,101.9,0,0,1,0,0
2023-08-09,1,1,210.3,1,0,2,0,0
2023-08-10,1,1,71.6,0,0,3,0,0
2023-08-11,1,1,48.1,0,0,4,0,0
2023-08-12,1,1,92.1,0,0,5,1,0
2023-08-13,1,1,93.0,0,0,6,1,0
2023-08-14,1,1,76.3,0,0,0,0,0
2023-08-15,1,1,62.0,0,0,1,0,0
2023-08-16,1,1,89.2,0,0,2,0,0
2023-08-17,1,1,88.7,0,0,3,0,0
2023-08-18,1,1,56.8,0,0,4,0,0
2023-08-19,1,1,115.5,0,0,5,1,0
2023-08-20,1,1,143.4,0,0,6,1,0
2023-08-21,1,1,84.7,0,0,0,0,0
2023-08-22,1,1,138.3,1,0,1,0,0
2023-08-23,1,1,80.4,0,0,2,0,0
2023-08-24,1,1,93.3,0,0,3,0,0
2023-08-25,1,1,54.9,0,0,4,0,0
2023-08-26,1,1,108.5,0,0,5,1,0
2023-08-27,1,1,97.4,0,0,6,1,0
2023-08-28,1,1,116.1,0,0,0,0,0
2023-08-29,1,1,82.4,0,0,1,0,0
2023-08-30,1,1,114.3,0,0,2,0,0
2023-08-31,1,1,67.4,0,0,3,0,0
2023-09-01,1,1,96.9,0,0,4,0,0
2023-09-02,1,1,116.0,0,0,5,1,0
2023-09-03,1,1,90.8,0,0,6,1,0
2023-09-04,1,1,91.3,0,0,0,0,0
2023-09-05,1,1,110.1,0,0,1,0,0
2023-09-06,1,1,83.5,0,0,2,0,0
2023-09-07,1,1,59.6,0,0,3,0,0
2023-09-08,1,1,89.9,0,0,4,0,0
2023-09-09,1,1,93.1,0,0,5,1,0
2023-09-10,1,1,106.3,0,0,6,1,0
2023-09-11,1,1,90.3,0,0,0,0,0
2023-09-12,1,1,61.0,0,0,1,0,0
2023-09-13,1,1,63.1,0,0,2,0,0
2023-09-14,1,1,102.3,0,0,3,0,0
2023-09-15,1,1,84.1,0,0,4,0,0
2023-09-16,1,1,57.9,0,0,5,1,0
2023-09-17,1,1,137.2,0,0,6,1,0
2023-09-18,1,1,100.7,0,0,0,0,0
2023-09-19,1,1,82.4,0,0,1,0,0
2023-09-20,1,1,71.4,0,0,2,0,0
2023-09-21,1,1,113.3,0,0,3,0,0
2023-09-22,1,1,104.5,0,0,4,0,0
2023-09-23,1,1,181.0,0,0,5,1,0
2023-09-24,1,1,133.8,0,0,6,1,0
2023-09-25,1,1,107.0,0,0,0,0,0
2023-09-26,1,1,96.6,0,0,1,0,0
2023-09-27,1,1,116.8,0,0,2,0,0
2023-09-28,1,1,113.6,0,0,3,0,0
2023-09-29,1,1,126.9,0,0,4,0,0
2023-09-30,1,1,114.6,0,0,5,1,0
2023-10-01,1,1,117.4,0,0,6,1,0
2023-10-02,1,1,93.5,0,0,0,0,0
2023-10-03,1,1,120.3,0,0,1,0,0
2023-10-04,1,1,135.6,0,0,2,0,0
2023-10-05,1,1,95.5,0,0,3,0,0
2023-10-06,1,1,96.7,0,0,4,0,0
2023-10-07,1,1,141.1,0,0,5,1,0
2023-10-08,1,1,127.0,0,0,6,1,0
2023-10-09,1,1,127.7,0,0,0,0,0
2023-10-10,1,1,59.7,0,0,1,0,0
2023-10-11,1,1,90.7,0,0,2,0,0
2023-10-12,1,1,92.1,0,0,3,0,0
2023-10-13,1,1,59.1,0,0,4,0,0
2023-10-14,1,1,111.4,0,0,5,1,0
2023-10-15,1,1,113.3,0,0,6,1,0
2023-10-16,1,1,106.9,0,0,0,0,0
2023-10-17,1,1,136.7,0,0,1,0,0
2023-10-18,1,1,107.0,0,0,2,0,0
2023-10-19,1,1,89.9,0,0,3,0,0
2023-10-20,1,1,112.3,0,0,4,0,0
2023-10-21,1,1,172.5,0,0,5,1,0
2023-10-22,1,1,115.6,0,0,6,1,0
2023-10-23,1,1,94.4,0,0,0,0,0
2023-10-24,1,1,128.7,0,0,1,0,0
2023-10-25,1,1,111.3,0,0,2,0,0
2023-10-26,1,1,132.0,0,0,3,0,0
2023-10-27,1,1,117.2,0,0,4,0,0
2023-10-28,1,1,168.1,0,0,5,1,0
2023-10-29,1,1,117.7,0,0,6,1,0
2023-10-30,1,1,118.8,0,0,0,0,0
2023-10-31,1,1,114.6,0,0,1,0,0
2023-11-01,1,1,91.1,0,0,2,0,0
2023-11-02,1,1,83.2,0,0,3,0,0
2023-11-03,1,1,137.7,0,0,4,0,0
2023-11-04,1,1,141.5,0,0,5,1,0
2023-11-05,1,1,121.7,0,0,6,1,0
2023-11-06,1,1,120.4,0,0,0,0,0
2023-11-07,1,1,150.8,0,0,1,0,0
2023-11-08,1,1,67.7,0,0,2,0,0
2023-11-09,1,1,87.3,0,0,3,0,0
2023-11-10,1,1,101.8,0,0,4,0,0
2023-11-11,1,1,201.8,0,0,5,1,0
2023-11-12,1,1,165.8,0,0,6,1,0
2023-11-13,1,1,145.3,0,0,0,0,0
2023-11-14,1,1,97.9,0,0,1,0,0
2023-11-15,1,1,98.8,0,0,2,0,0
2023-11-16,1,1,138.8,0,0,3,0,0
2023-11-17,1,1,232.9,1,0,4,0,0
2023-11-18,1,1,177.9,0,0,5,1,0
2023-11-19,1,1,155.0,0,0,6,1,0
2023-11-20,1,1,136.3,0,0,0,0,0
2023-11-21,1,1,240.6,1,0,1,0,0
2023-11-22,1,1,150.1,0,0,2,0,0
2023-11-23,1,1,242.1,0,1,3,0,0
2023-11-24,1,1,88.8,0,0,4,0,0
2023-11-25,1,1,90.8,0,0,5,1,0
2023-11-26,1,1,197.2,0,0,6,1,0
2023-11-27,1,1,163.1,0,0,0,0,0
2023-11-28,1,1,105.5,0,0,1,0,0
2023-11-29,1,1,83.7,0,0,2,0,0
2023-11-30,1,1,135.7,0,0,3,0,0
2023-12-01,1,1,158.1,0,0,4,0,0
2023-12-02,1,1,226.9,0,0,5,1,0
2023-12-03,1,1,184.8,0,0,6,1,0
2023-12-04,1,1,124.5,0,0,0,0,0
2023-12-05,1,1,110.8,0,0,1,0,0
2023-12-06,1,1,135.3,0,0,2,0,0
2023-12-07,1,1,127.3,0,0,3,0,0
2023-12-08,1,1,108.3,0,0,4,0,0
2023-12-09,1,1,239.0,0,0,5,1,0
2023-12-10,1,1,230.6,0,0,6,1,0
2023-12-11,1,1,167.2,0,0,0,0,0
2023-12-12,1,1,111.7,0,0,1,0,0
2023-12-13,1,1,160.2,0,0,2,0,0
2023-12-14,1,1,154.6,0,0,3,0,0
2023-12-15,1,1,149.5,0,0,4,0,0
2023-12-16,1,1,214.8,0,0,5,1,0
2023-12-17,1,1,194.1,0,0,6,1,0
2023-12-18,1,1,158.4,0,0,0,0,0
2023-12-19,1,1,155.8,0,0,1,0,0
2023-12-20,1,1,147.8,0,0,2,0,0
2023-12-21,1,1,89.5,0,0,3,0,0
2023-12-22,1,1,141.1,0,0,4,0,0
2023-12-23,1,1,154.5,0,0,5,1,0
2023-12-24,1,1,129.7,0,0,6,1,0
2023-12-25,1,1,297.2,0,1,0,0,0
2023-12-26,1,1,187.2,0,0,1,0,0
2023-12-27,1,1,177.2,0,0,2,0,0
2023-12-28,1,1,146.7,0,0,3,0,0
2023-12-29,1,1,177.2,0,0,4,0,0
2023-12-30,1,1,175.2,0,0,5,1,0
2023-12-31,1,1,181.9,0,0,6,1,0
2024-01-01,1,1,175.3,0,1,0,0,0
2024-01-02,1,1,151.1,0,0,1,0,0
2024-01-03,1,1,141.8,0,0,2,0,0
2024-01-04,1,1,103.9,0,0,3,0,0
2024-01-05,1,1,138.8,0,0,4,0,0
2024-01-06,1,1,172.5,0,0,5,1,0
2024-01-07,1,1,237.8,0,0,6,1,0
2024-01-08,1,1,165.1,0,0,0,0,0
2024-01-09,1,1,140.5,0,0,1,0,0
2024-01-10,1,1,147.1,0,0,2,0,0
2024-01-11,1,1,141.4,0,0,3,0,0
2024-01-12,1,1,242.1,1,0,4,0,0
2024-01-13,1,1,137.5,0,0,5,1,0
2024-01-14,1,1,169.8,0,0,6,1,0
2024-01-15,1,1,119.3,0,0,0,0,0
2024-01-16,1,1,105.2,0,0,1,0,0
2024-01-17,1,1,154.1,0,0,2,0,0
2024-01-18,1,1,150.6,0,0,3,0,0
2024-01-19,1,1,90.1,0,0,4,0,0
2024-01-20,1,1,170.2,0,0,5,1,0
2024-01-21,1,1,208.8,0,0,6,1,0
2024-01-22,1,1,168.6,0,0,0,0,0
2024-01-23,1,1,167.5,0,0,1,0,0
2024-01-24,1,1,140.1,0,0,2,0,0
2024-01-25,1,1,115.6,0,0,3,0,0
2024-01-26,1,1,108.9,0,0,4,0,0
2024-01-27,1,1,185.1,0,0,5,1,0
2024-01-28,1,1,186.0,0,0,6,1,0
2024-01-29,1,1,173.5,0,0,0,0,0
2024-01-30,1,1,168.1,0,0,1,0,0
2024-01-31,1,1,241.5,1,0,2,0,0
2024-02-01,1,1,103.6,0,0,3,0,0
2024-02-02,1,1,231.6,1,0,4,0,0
2024-02-03,1,1,178.8,0,0,5,1,0
2024-02-04,1,1,164.2,0,0,6,1,0
2024-02-05,1,1,120.9,0,0,0,0,0
2024-02-06,1,1,143.2,0,0,1,0,0
2024-02-07,1,1,122.5,0,0,2,0,0
2024-02-08,1,1,118.9,0,0,3,0,0
2024-02-09,1,1,143.9,0,0,4,0,0
2024-02-10,1,1,155.6,0,0,5,1,0
2024-02-11,1,1,176.9,0,0,6,1,0
2024-02-12,1,1,141.9,0,0,0,0,0
2024-02-13,1,1,103.9,0,0,1,0,0
2024-02-14,1,1,121.2,0,0,2,0,0
2024-02-15,1,1,171.8,0,0,3,0,0
2024-02-16,1,1,102.6,0,0,4,0,0
2024-02-17,1,1,96.4,0,0,5,1,0
2024-02-18,1,1,188.1,1,0,6,1,0
2024-02-19,1,1,133.0,0,0,0,0,0
2024-02-20,1,1,132.7,0,0,1,0,0
2024-02-21,1,1,128.5,0,0,2,0,0
2024-02-22,1,1,162.8,0,0,3,0,0
2024-02-23,1,1,61.4,0,0,4,0,0
2024-02-24,1,1,175.8,0,0,5,1,0
2024-02-25,1,1,212.8,0,0,6,1,0
2024-02-26,1,1,100.6,0,0,0,0,0
2024-02-27,1,1,119.4,0,0,1,0,0
2024-02-28,1,1,109.5,0,0,2,0,0
2024-02-29,1,1,105.5,0,0,3,0,0
2024-03-01,1,1,119.6,0,0,4,0,0
2024-03-02,1,1,204.5,0,0,5,1,0
2024-03-03,1,1,216.7,0,0,6,1,0
2024-03-04,1,1,118.1,0,0,0,0,0
2024-03-05,1,1,173.8,0,0,1,0,0
2024-03-06,1,1,126.5,0,0,2,0,0
2024-03-07,1,1,168.8,0,0,3,0,0
2024-03-08,1,1,122.4,0,0,4,0,0
2024-03-09,1,1,159.3,0,0,5,1,0
2024-03-10,1,1,165.9,0,0,6,1,0
2024-03-11,1,1,201.1,0,0,0,0,0
2024-03-12,1,1,143.5,0,0,1,0,0
2024-03-13,1,1,105.1,0,0,2,0,0
2024-03-14,1,1,145.2,0,0,3,0,0
2024-03-15,1,1,112.6,0,0,4,0,0
2024-03-16,1,1,136.3,0,0,5,1,0
2024-03-17,1,1,319.5,1,0,6,1,0
2024-03-18,1,1,120.5,0,0,0,0,0
2024-03-19,1,1,125.9,0,0,1,0,0
2024-03-20,1,1,119.1,0,0,2,0,0
2024-03-21,1,1,126.2,0,0,3,0,0
2024-03-22,1,1,127.7,0,0,4,0,0
2024-03-23,1,1,90.2,0,0,5,1,0
2024-03-24,1,1,165.2,0,0,6,1,0
2024-03-25,1,1,93.5,0,0,0,0,0
2024-03-26,1,1,82.5,0,0,1,0,0
2024-03-27,1,1,113.8,0,0,2,0,0
2024-03-28,1,1,116.5,0,0,3,0,0
2024-03-29,1,1,98.3,0,0,4,0,0
2024-03-30,1,1,165.3,0,0,5,1,0
2024-03-31,1,1,103.6,0,0,6,1,0
2024-04-01,1,1,103.3,0,0,0,0,0
2024-04-02,1,1,98.9,0,0,1,0,0
2024-04-03,1,1,110.3,0,0,2,0,0
2024-04-04,1,1,210.5,1,0,3,0,0
2024-04-05,1,1,88.2,0,0,4,0,0
2024-04-06,1,1,156.9,0,0,5,1,0
2024-04-07,1,1,138.2,0,0,6,1,0
2024-04-08,1,1,67.8,0,0,0,0,0
2024-04-09,1,1,66.1,0,0,1,0,0
2024-04-10,1,1,107.3,0,0,2,0,0
2024-04-11,1,1,102.3,0,0,3,0,0
2024-04-12,1,1,187.7,1,0,4,0,0
2024-04-13,1,1,131.7,0,0,5,1,0
2024-04-14,1,1,247.8,1,0,6,1,0
2024-04-15,1,1,124.6,0,0,0,0,0
2024-04-16,1,1,146.4,1,0,1,0,0
2024-04-17,1,1,79.7,0,0,2,0,0
2024-04-18,1,1,80.9,0,0,3,0,0
2024-04-19,1,1,108.6,0,0,4,0,0
2024-04-20,1,1,159.4,0,0,5,1,0
2024-04-21,1,1,116.2,0,0,6,1,0
2024-04-22,1,1,50.9,0,0,0,0,0
2024-04-23,1,1,66.6,0,0,1,0,0
2024-04-24,1,1,83.6,0,0,2,0,0
2024-04-25,1,1,88.6,0,0,3,0,0
2024-04-26,1,1,91.1,0,0,4,0,0
2024-04-27,1,1,124.2,0,0,5,1,0
2024-04-28,1,1,115.0,0,0,6,1,0
2024-04-29,1,1,118.0,0,0,0,0,0
2024-04-30,1,1,84.1,0,0,1,0,0
2024-05-01,1,1,80.1,0,0,2,0,0
2024-05-02,1,1,189.5,1,0,3,0,0
2024-05-03,1,1,66.5,0,0,4,0,0
2024-05-04,1,1,128.2,0,0,5,1,0
2024-05-05,1,1,120.8,0,0,6,1,0
2024-05-06,1,1,91.5,0,0,0,0,0
2024-05-07,1,1,123.3,0,0,1,0,0
2024-05-08,1,1,81.8,0,0,2,0,0
2024-05-09,1,1,130.8,0,0,3,0,0
2024-05-10,1,1,88.3,0,0,4,0,0
2024-05-11,1,1,85.8,0,0,5,1,0
2024-05-12,1,1,116.0,0,0,6,1,0
2024-05-13,1,1,71.6,0,0,0,0,0
2024-05-14,1,1,77.1,0,0,1,0,0
2024-05-15,1,1,97.4,0,0,2,0,0
2024-05-16,1,1,99.7,0,0,3,0,0
2024-05-17,1,1,78.4,0,0,4,0,0
2024-05-18,1,1,133.1,0,0,5,1,0
2024-05-19,1,1,136.2,0,0,6,1,0
2024-05-20,1,1,113.4,0,0,0,0,0
2024-05-21,1,1,97.1,0,0,1,0,0
2024-05-22,1,1,111.2,0,0,2,0,0
2024-05-23,1,1,54.6,0,0,3,0,0
2024-05-24,1,1,81.3,0,0,4,0,0
2024-05-25,1,1,89.4,0,0,5,1,0
2024-05-26,1,1,110.1,0,0,6,1,0
2024-05-27,1,1,76.0,0,0,0,0,0
2024-05-28,1,1,82.6,0,0,1,0,0
2024-05-29,1,1,116.9,0,0,2,0,0
2024-05-30,1,1,81.9,0,0,3,0,0
2024-05-31,1,1,91.4,0,0,4,0,0
2024-06-01,1,1,180.6,1,0,5,1,0
2024-06-02,1,1,106.4,0,0,6,1,0
2024-06-03,1,1,83.7,0,0,0,0,0
2024-06-04,1,1,90.7,0,0,1,0,0
2024-06-05,1,1,102.3,0,0,2,0,0
2024-06-06,1,1,109.9,0,0,3,0,0
2024-06-07,1,1,87.6,0,0,4,0,0
2024-06-08,1,1,114.9,0,0,5,1,0
2024-06-09,1,1,79.1,0,0,6,1,0
2024-06-10,1,1,80.4,0,0,0,0,0
2024-06-11,1,1,96.9,0,0,1,0,0
2024-06-12,1,1,171.8,1,0,2,0,0
2024-06-13,1,1,84.6,0,0,3,0,0
2024-06-14,1,1,95.3,0,0,4,0,0
2024-06-15,1,1,199.7,1,0,5,1,0
2024-06-16,1,1,124.9,0,0,6,1,0
2024-06-17,1,1,85.2,0,0,0,0,0
2024-06-18,1,1,74.7,0,0,1,0,0
2024-06-19,1,1,85.6,0,0,2,0,0
2024-06-20,1,1,33.5,0,0,3,0,0
2024-06-21,1,1,86.1,0,0,4,0,0
2024-06-22,1,1,27.5,0,0,5,1,0
2024-06-23,1,1,65.6,0,0,6,1,0
2024-06-24,1,1,86.9,0,0,0,0,0
2024-06-25,1,1,87.2,0,0,1,0,0
2024-06-26,1,1,61.2,0,0,2,0,0
2024-06-27,1,1,68.3,0,0,3,0,0
2024-06-28,1,1,101.1,0,0,4,0,0
2024-06-29,1,1,89.7,0,0,5,1,0
2024-06-30,1,1,143.4,0,0,6,1,0
2024-07-01,1,1,79.3,0,0,0,0,0
2024-07-02,1,1,85.8,0,0,1,0,0
2024-07-03,1,1,104.8,0,0,2,0,0
2024-07-04,1,1,130.3,0,1,3,0,0
2024-07-05,1,1,63.6,0,0,4,0,0
2024-07-06,1,1,97.1,0,0,5,1,0
2024-07-07,1,1,98.6,0,0,6,1,0
2024-07-08,1,1,58.0,0,0,0,0,0
2024-07-09,1,1,75.5,0,0,1,0,0
2024-07-10,1,1,67.9,0,0,2,0,0
2024-07-11,1,1,94.4,0,0,3,0,0
2024-07-12,1,1,80.4,0,0,4,0,0
2024-07-13,1,1,94.3,0,0,5,1,0
2024-07-14,1,1,97.9,0,0,6,1,0
2024-07-15,1,1,83.7,0,0,0,0,0
2024-07-16,1,1,90.1,0,0,1,0,0
2024-07-17,1,1,116.0,1,0,2,0,0
2024-07-18,1,1,63.9,0,0,3,0,0
2024-07-19,1,1,98.4,0,0,4,0,0
2024-07-20,1,1,92.9,0,0,5,1,0
2024-07-21,1,1,72.8,0,0,6,1,0
2024-07-22,1,1,88.4,0,0,0,0,0
2024-07-23,1,1,89.0,0,0,1,0,0
2024-07-24,1,1,56.9,0,0,2,0,0
2024-07-25,1,1,85.6,0,0,3,0,0
2024-07-26,1,1,94.1,0,0,4,0,0
2024-07-27,1,1,110.6,0,0,5,1,0
2024-07-28,1,1,116.2,0,0,6,1,0
2024-07-29,1,1,59.8,0,0,0,0,0
2024-07-30,1,1,88.6,0,0,1,0,0
2024-07-31,1,1,78.4,0,0,2,0,0
2024-08-01,1,1,75.7,0,0,3,0,0
2024-08-02,1,1,98.5,0,0,4,0,0
2024-08-03,1,1,136.3,0,0,5,1,0
2024-08-04,1,1,143.5,0,0,6,1,0
2024-08-05,1,1,107.1,0,0,0,0,0
2024-08-06,1,1,83.4,0,0,1,0,0
2024-08-07,1,1,91.6,0,0,2,0,0
2024-08-08,1,1,99.1,0,0,3,0,0
2024-08-09,1,1,88.4,0,0,4,0,0
2024-08-10,1,1,111.2,0,0,5,1,0
2024-08-11,1,1,126.6,0,0,6,1,0
2024-08-12,1,1,86.4,0,0,0,0,0
2024-08-13,1,1,75.1,0,0,1,0,0
2024-08-14,1,1,81.0,0,0,2,0,0
2024-08-15,1,1,99.8,0,0,3,0,0
2024-08-16,1,1,160.4,1,0,4,0,0
2024-08-17,1,1,119.4,0,0,5,1,0
2024-08-18,1,1,13.4,0,0,6,1,1
2024-08-19,1,1,2.3,0,0,0,0,1
2024-08-20,1,1,3.1,0,0,1,0,1
2024-08-21,1,1,10.8,0,0,2,0,1
2024-08-22,1,1,7.8,0,0,3,0,1
2024-08-23,1,1,93.1,0,0,4,0,0
2024-08-24,1,1,109.5,0,0,5,1,0
2024-08-25,1,1,108.6,0,0,6,1,0
2024-08-26,1,1,105.1,0,0,0,0,0
2024-08-27,1,1,100.5,0,0,1,0,0
2024-08-28,1,1,100.5,0,0,2,0,0
2024-08-29,1,1,102.9,0,0,3,0,0
2024-08-30,1,1,107.3,0,0,4,0,0
2024-08-31,1,1,69.9,0,0,5,1,0
2024-09-01,1,1,112.1,0,0,6,1,0
2024-09-02,1,1,55.1,0,0,0,0,0
2024-09-03,1,1,177.2,1,0,1,0,0
2024-09-04,1,1,98.2,0,0,2,0,0
2024-09-05,1,1,119.3,0,0,3,0,0
2024-09-06,1,1,122.8,0,0,4,0,0
2024-09-07,1,1,130.0,0,0,5,1,0
2024-09-08,1,1,113.1,0,0,6,1,0
2024-09-09,1,1,110.8,0,0,0,0,0
2024-09-10,1,1,91.0,0,0,1,0,0
2024-09-11,1,1,102.2,0,0,2,0,0
2024-09-12,1,1,122.9,0,0,3,0,0
2024-09-13,1,1,91.9,0,0,4,0,0
2024-09-14,1,1,150.8,0,0,5,1,0
2024-09-15,1,1,148.3,0,0,6,1,0
2024-09-16,1,1,85.2,0,0,0,0,0
2024-09-17,1,1,227.2,1,0,1,0,0
2024-09-18,1,1,121.1,0,0,2,0,0
2024-09-19,1,1,109.1,0,0,3,0,0
2024-09-20,1,1,91.3,0,0,4,0,0
2024-09-21,1,1,112.2,0,0,5,1,0
2024-09-22,1,1,121.5,0,0,6,1,0
2024-09-23,1,1,121.2,0,0,0,0,0
2024-09-24,1,1,89.2,0,0,1,0,0
2024-09-25,1,1,120.3,0,0,2,0,0
2024-09-26,1,1,83.8,0,0,3,0,0
2024-09-27,1,1,107.4,0,0,4,0,0
2024-09-28,1,1,143.7,0,0,5,1,0
2024-09-29,1,1,210.1,0,0,6,1,0
2024-09-30,1,1,82.7,0,0,0,0,0
2024-10-01,1,1,147.8,0,0,1,0,0
2024-10-02,1,1,118.5,0,0,2,0,0
2024-10-03,1,1,125.1,0,0,3,0,0
2024-10-04,1,1,119.0,0,0,4,0,0
2024-10-05,1,1,159.1,0,0,5,1,0
2024-10-06,1,1,142.5,0,0,6,1,0
2024-10-07,1,1,152.3,0,0,0,0,0
2024-10-08,1,1,108.0,0,0,1,0,0
2024-10-09,1,1,146.3,0,0,2,0,0
2024-10-10,1,1,104.7,0,0,3,0,0
2024-10-11,1,1,119.3,0,0,4,0,0
2024-10-12,1,1,119.4,0,0,5,1,0
2024-10-13,1,1,166.2,0,0,6,1,0
2024-10-14,1,1,157.8,0,0,0,0,0
2024-10-15,1,1,121.3,0,0,1,0,0
2024-10-16,1,1,119.0,0,0,2,0,0
2024-10-17,1,1,96.9,0,0,3,0,0
2024-10-18,1,1,119.4,0,0,4,0,0
2024-10-19,1,1,107.4,0,0,5,1,0
2024-10-20,1,1,129.3,0,0,6,1,0
2024-10-21,1,1,132.6,0,0,0,0,0
2024-10-22,1,1,160.9,0,0,1,0,0
2024-10-23,1,1,199.6,0,0,2,0,0
2024-10-24,1,1,113.7,0,0,3,0,0
2024-10-25,1,1,166.2,0,0,4,0,0
2024-10-26,1,1,170.3,0,0,5,1,0
2024-10-27,1,1,158.2,0,0,6,1,0
2024-10-28,1,1,256.3,1,0,0,0,0
2024-10-29,1,1,133.3,0,0,1,0,0
2024-10-30,1,1,135.2,0,0,2,0,0
2024-10-31,1,1,122.1,0,0,3,0,0
2024-11-01,1,1,96.4,0,0,4,0,0
2024-11-02,1,1,116.2,0,0,5,1,0
2024-11-03,1,1,190.0,0,0,6,1,0
2024-11-04,1,1,127.7,0,0,0,0,0
2024-11-05,1,1,119.6,0,0,1,0,0
2024-11-06,1,1,136.4,0,0,2,0,0
2024-11-07,1,1,158.3,0,0,3,0,0
2024-11-08,1,1,142.2,0,0,4,0,0
2024-11-09,1,1,149.8,0,0,5,1,0
2024-11-10,1,1,215.0,0,0,6,1,0
2024-11-11,1,1,182.4,0,0,0,0,0
2024-11-12,1,1,153.1,0,0,1,0,0
2024-11-13,1,1,166.9,0,0,2,0,0
2024-11-14,1,1,175.0,0,0,3,0,0
2024-11-15,1,1,172.5,0,0,4,0,0
2024-11-16,1,1,198.3,0,0,5,1,0
2024-11-17,1,1,198.4,0,0,6,1,0
2024-11-18,1,1,157.0,0,0,0,0,0
2024-11-19,1,1,111.7,0,0,1,0,0
2024-11-20,1,1,163.2,0,0,2,0,0
2024-11-21,1,1,105.0,0,0,3,0,0
2024-11-22,1,1,121.4,0,0,4,0,0
2024-11-23,1,1,227.5,0,0,5,1,0
2024-11-24,1,1,211.5,0,0,6,1,0
2024-11-25,1,1,339.1,1,0,0,0,0
2024-11-26,1,1,138.0,0,0,1,0,0
2024-11-27,1,1,112.8,0,0,2,0,0
2024-11-28,1,1,223.4,0,1,3,0,0
2024-11-29,1,1,150.0,0,0,4,0,0
2024-11-30,1,1,187.2,0,0,5,1,0
2024-12-01,1,1,226.3,0,0,6,1,0
2024-12-02,1,1,137.5,0,0,0,0,0
2024-12-03,1,1,158.9,0,0,1,0,0
2024-12-04,1,1,119.6,0,0,2,0,0
2024-12-05,1,1,162.5,0,0,3,0,0
2024-12-06,1,1,149.6,0,0,4,0,0
2024-12-07,1,1,159.4,0,0,5,1,0
2024-12-08,1,1,178.9,0,0,6,1,0
2024-12-09,1,1,144.9,0,0,0,0,0
2024-12-10,1,1,142.6,0,0,1,0,0
2024-12-11,1,1,204.1,0,0,2,0,0
2024-12-12,1,1,148.3,0,0,3,0,0
2024-12-13,1,1,259.6,1,0,4,0,0
2024-12-14,1,1,110.7,0,0,5,1,0
2024-12-15,1,1,156.3,0,0,6,1,0
2024-12-16,1,1,144.3,0,0,0,0,0
2024-12-17,1,1,131.7,0,0,1,0,0
2024-12-18,1,1,194.6,0,0,2,0,0
2024-12-19,1,1,147.9,0,0,3,0,0
2024-12-20,1,1,192.3,0,0,4,0,0
2024-12-21,1,1,194.0,0,0,5,1,0
2024-12-22,1,1,193.2,0,0,6,1,0
2024-12-23,1,1,150.9,0,0,0,0,0
2024-12-24,1,1,153.9,0,0,1,0,0
2024-12-25,1,1,330.3,0,1,2,0,0
2024-12-26,1,1,83.1,0,0,3,0,0
2024-12-27,1,1,92.9,0,0,4,0,0
2024-12-28,1,1,172.0,0,0,5,1,0
2024-12-29,1,1,193.5,0,0,6,1,0
2024-12-30,1,1,175.6,0,0,0,0,0
2024-12-31,1,1,169.0,0,0,1,0,0
2022-01-01,1,2,174.1,0,1,5,1,0
2022-01-02,1,2,55.5,0,0,6,1,0
2022-01-03,1,2,48.4,0,0,0,0,0
2022-01-04,1,2,80.7,0,0,1,0,0
2022-01-05,1,2,46.7,0,0,2,0,0
2022-01-06,1,2,43.1,0,0,3,0,0
2022-01-07,1,2,97.7,1,0,4,0,0
2022-01-08,1,2,83.0,0,0,5,1,0
2022-01-09,1,2,74.2,0,0,6,1,0
2022-01-10,1,2,52.0,0,0,0,0,0
2022-01-11,1,2,51.7,0,0,1,0,0
2022-01-12,1,2,51.1,0,0,2,0,0
2022-01-13,1,2,48.9,0,0,3,0,0
2022-01-14,1,2,90.9,0,0,4,0,0
2022-01-15,1,2,80.6,0,0,5,1,0
2022-01-16,1,2,90.3,0,0,6,1,0
2022-01-17,1,2,53.9,0,0,0,0,0
2022-01-18,1,2,57.9,0,0,1,0,0
